date_mutation,commune,code_postal,zone_toulon,numero_voie,type_voie,voie,adresse_complete,type_local,nombre_pieces,surface_reelle_bati,valeur_fonciere,prix_m2
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Maison,6.0,111.0,34000000.0,306306.31
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Maison,6.0,111.0,34000000.0,306306.31
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Maison,6.0,111.0,34000000.0,306306.31
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Maison,6.0,111.0,34000000.0,306306.31
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Maison,6.0,111.0,34000000.0,306306.31
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Maison,6.0,111.0,34000000.0,306306.31
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Maison,6.0,111.0,34000000.0,306306.31
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Maison,6.0,111.0,34000000.0,306306.31
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Maison,6.0,111.0,34000000.0,306306.31
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Maison,6.0,111.0,34000000.0,306306.31
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,96.0,34000000.0,354166.67
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,96.0,34000000.0,354166.67
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,98.0,34000000.0,346938.78
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,96.0,34000000.0,354166.67
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,96.0,34000000.0,354166.67
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,98.0,34000000.0,346938.78
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,96.0,34000000.0,354166.67
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,96.0,34000000.0,354166.67
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,96.0,34000000.0,354166.67
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,98.0,34000000.0,346938.78
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,87.0,34000000.0,390804.6
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,96.0,34000000.0,354166.67
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,96.0,34000000.0,354166.67
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,98.0,34000000.0,346938.78
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,87.0,34000000.0,390804.6
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Maison,6.0,111.0,34000000.0,306306.31
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,87.0,34000000.0,390804.6
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,98.0,34000000.0,346938.78
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,87.0,34000000.0,390804.6
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,96.0,34000000.0,354166.67
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,98.0,34000000.0,346938.78
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,96.0,34000000.0,354166.67
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,96.0,34000000.0,354166.67
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,96.0,34000000.0,354166.67
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,87.0,34000000.0,390804.6
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,98.0,34000000.0,346938.78
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,96.0,34000000.0,354166.67
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,91.0,34000000.0,373626.37
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,91.0,34000000.0,373626.37
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,87.0,34000000.0,390804.6
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,98.0,34000000.0,346938.78
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,96.0,34000000.0,354166.67
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,85.0,34000000.0,400000.0
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,87.0,34000000.0,390804.6
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,96.0,34000000.0,354166.67
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,98.0,34000000.0,346938.78
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,87.0,34000000.0,390804.6
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,98.0,34000000.0,346938.78
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,96.0,34000000.0,354166.67
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,96.0,34000000.0,354166.67
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,96.0,34000000.0,354166.67
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Maison,6.0,111.0,34000000.0,306306.31
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Maison,6.0,111.0,34000000.0,306306.31
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Maison,6.0,111.0,34000000.0,306306.31
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Maison,6.0,111.0,34000000.0,306306.31
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,4.0,87.0,34000000.0,390804.6
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,98.0,34000000.0,346938.78
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,96.0,34000000.0,354166.67
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,97.0,34000000.0,350515.46
20/12/2024,TOULON,83200,Ouest Toulon,9001,RUE,KALO,9001 RUE KALO,Appartement,5.0,96.0,34000000.0,354166.67
20/12/2024,TOULON,83200,Ouest Toulon,175,IMP,DES CYSTES,175 IMP DES CYSTES,Maison,3.0,125.0,600000.0,4800.0
19/12/2024,TOULON,83000,Centre / Littoral,105,ALL,DU 8 MAI 1945,105 ALL DU 8 MAI 1945,Appartement,3.0,53.0,155000.0,2924.53
11/12/2024,TOULON,83000,Centre / Littoral,949,AV,FRANCOIS NARDI,949 AV FRANCOIS NARDI,Appartement,3.0,57.0,236000.0,4140.35
17/12/2024,TOULON,83200,Ouest Toulon,15,RUE,DES MARGUERITES,15 RUE DES MARGUERITES,Maison,3.0,100.0,388750.0,3887.5
20/12/2024,TOULON,83000,Centre / Littoral,148,AV,AMIRAL COLLET,148 AV AMIRAL COLLET,Appartement,5.0,99.0,205500.0,2075.76
23/12/2024,TOULON,83000,Centre / Littoral,10,RUE,DE L HUMILITE,10 RUE DE L HUMILITE,Appartement,2.0,25.0,91000.0,3640.0
18/12/2024,TOULON,83200,Ouest Toulon,118,BD,DELESCLUZE,118 BD DELESCLUZE,Appartement,1.0,27.0,1100000.0,40740.74
18/12/2024,TOULON,83200,Ouest Toulon,118,BD,DELESCLUZE,118 BD DELESCLUZE,Appartement,3.0,55.0,1100000.0,20000.0
18/12/2024,TOULON,83200,Ouest Toulon,118,BD,DELESCLUZE,118 BD DELESCLUZE,Appartement,2.0,50.0,1100000.0,22000.0
18/12/2024,TOULON,83200,Ouest Toulon,118,BD,DELESCLUZE,118 BD DELESCLUZE,Appartement,3.0,55.0,1100000.0,20000.0
18/12/2024,TOULON,83200,Ouest Toulon,118,BD,DELESCLUZE,118 BD DELESCLUZE,Appartement,2.0,57.0,1100000.0,19298.25
18/12/2024,TOULON,83200,Ouest Toulon,118,BD,DELESCLUZE,118 BD DELESCLUZE,Appartement,2.0,53.0,1100000.0,20754.72
18/12/2024,TOULON,83200,Ouest Toulon,118,BD,DELESCLUZE,118 BD DELESCLUZE,Maison,3.0,45.0,1100000.0,24444.44
18/12/2024,TOULON,83200,Ouest Toulon,118,BD,DELESCLUZE,118 BD DELESCLUZE,Appartement,2.0,55.0,1100000.0,20000.0
18/12/2024,TOULON,83200,Ouest Toulon,118,BD,DELESCLUZE,118 BD DELESCLUZE,Appartement,3.0,72.0,1100000.0,15277.78
18/12/2024,TOULON,83200,Ouest Toulon,118,BD,DELESCLUZE,118 BD DELESCLUZE,Appartement,3.0,68.0,1100000.0,16176.47
18/12/2024,TOULON,83200,Ouest Toulon,118,BD,DELESCLUZE,118 BD DELESCLUZE,Appartement,2.0,46.0,1100000.0,23913.04
18/12/2024,TOULON,83200,Ouest Toulon,118,BD,DELESCLUZE,118 BD DELESCLUZE,Appartement,1.0,40.0,1100000.0,27500.0
18/12/2024,TOULON,83200,Ouest Toulon,118,BD,DELESCLUZE,118 BD DELESCLUZE,Appartement,2.0,52.0,1100000.0,21153.85
20/12/2024,TOULON,83200,Ouest Toulon,9006,,PRIMEROSES,9006  PRIMEROSES,Appartement,4.0,69.0,175710.0,2546.52
30/12/2024,TOULON,83100,Est Toulon,2,RUE,REVEST,2 RUE REVEST,Appartement,2.0,55.0,105000.0,1909.09
20/12/2024,TOULON,83200,Ouest Toulon,103,AV,LT COLONEL CHABRIEL,103 AV LT COLONEL CHABRIEL,Appartement,2.0,50.0,178000.0,3560.0
20/12/2024,TOULON,83100,Est Toulon,13,AV,DE VERDUN,13 AV DE VERDUN,Maison,5.0,144.0,705000.0,4895.83
30/12/2024,TOULON,83200,Ouest Toulon,7,RUE,JEANNE D ARC,7 RUE JEANNE D ARC,Appartement,3.0,58.0,75000.0,1293.1
23/12/2024,TOULON,83200,Ouest Toulon,227,CHE,DE PLAISANCE,227 CHE DE PLAISANCE,Appartement,5.0,80.0,160000.0,2000.0
19/12/2024,TOULON,83200,Ouest Toulon,1150,CHE,DE FORGENTIER,1150 CHE DE FORGENTIER,Appartement,4.0,66.0,165000.0,2500.0
19/12/2024,TOULON,83000,Centre / Littoral,75,BD,DU DOCTEUR CUNEO,75 BD DU DOCTEUR CUNEO,Appartement,4.0,76.0,291550.0,3836.18
30/12/2024,TOULON,83000,Centre / Littoral,6,RUE,JACQUINOT,6 RUE JACQUINOT,Maison,2.0,52.0,120000.0,2307.69
23/12/2024,TOULON,83200,Ouest Toulon,85,RUE,FELIX MAYOL,85 RUE FELIX MAYOL,Appartement,3.0,58.0,152500.0,2629.31
28/12/2024,TOULON,83200,Ouest Toulon,9005,CHE,DE LA JONQUIERE,9005 CHE DE LA JONQUIERE,Maison,3.0,70.0,246000.0,3514.29
18/12/2024,TOULON,83200,Ouest Toulon,9010,BD,DE PARIS,9010 BD DE PARIS,Appartement,5.0,97.0,180000.0,1855.67
20/12/2024,TOULON,83000,Centre / Littoral,163,BD,DOCTEUR CHARLES BARNIER,163 BD DOCTEUR CHARLES BARNIER,Appartement,3.0,54.0,130000.0,2407.41
18/12/2024,TOULON,83200,Ouest Toulon,677,RUE,DAVID,677 RUE DAVID,Appartement,2.0,45.0,115000.0,2555.56
23/12/2024,TOULON,83000,Centre / Littoral,75,BD,JULES MICHELET,75 BD JULES MICHELET,Appartement,4.0,92.0,193000.0,2097.83
23/12/2024,TOULON,83100,Est Toulon,158,AV,SGT GABRIEL JOURDAN,158 AV SGT GABRIEL JOURDAN,Appartement,5.0,78.0,80000.0,1025.64
23/12/2024,TOULON,83000,Centre / Littoral,61,AV,AUGUSTE BERTHON,61 AV AUGUSTE BERTHON,Appartement,3.0,64.0,160000.0,2500.0
20/12/2024,TOULON,83000,Centre / Littoral,2,RUE,DELPECH,2 RUE DELPECH,Appartement,2.0,38.0,72000.0,1894.74
20/12/2024,TOULON,83000,Centre / Littoral,48,RUE,LAMALGUE,48 RUE LAMALGUE,Appartement,1.0,15.0,60000.0,4000.0
20/12/2024,TOULON,83200,Ouest Toulon,5,CHE,DU PONT DE BOIS,5 CHE DU PONT DE BOIS,Appartement,1.0,20.0,71258.0,3562.9
26/12/2024,TOULON,83200,Ouest Toulon,737,CHE,DE FORGENTIER,737 CHE DE FORGENTIER,Appartement,3.0,58.0,146500.0,2525.86
27/12/2024,TOULON,83200,Ouest Toulon,55,CHE,DE FORGENTIER,55 CHE DE FORGENTIER,Appartement,1.0,24.0,62000.0,2583.33
27/12/2024,TOULON,83100,Est Toulon,9,RUE,LIEUTENANT THIERRY,9 RUE LIEUTENANT THIERRY,Appartement,3.0,62.0,200000.0,3225.81
20/12/2024,TOULON,83000,Centre / Littoral,31,RUE,DARIUS MILHAUD,31 RUE DARIUS MILHAUD,Appartement,3.0,50.0,140000.0,2800.0
30/12/2024,TOULON,83100,Est Toulon,131,BD,DES ACACIAS,131 BD DES ACACIAS,Appartement,2.0,45.0,145000.0,3222.22
27/12/2024,TOULON,83100,Est Toulon,17,RUE,SAINTE GERMAINE,17 RUE SAINTE GERMAINE,Appartement,2.0,40.0,95000.0,2375.0
20/12/2024,TOULON,83000,Centre / Littoral,2,RUE,VICTOR GENSOLLEN,2 RUE VICTOR GENSOLLEN,Appartement,2.0,38.0,208000.0,5473.68
26/09/2024,TOULON,83200,Ouest Toulon,28,AV,DU LAS,28 AV DU LAS,Appartement,4.0,81.0,88000.0,1086.42
16/12/2024,TOULON,83200,Ouest Toulon,5001,RUE,DEJUSSIEU PONTCARRAL,5001 RUE DEJUSSIEU PONTCARRAL,Appartement,4.0,63.0,40000.0,634.92
13/12/2024,TOULON,83200,Ouest Toulon,48,RUE,COULMIER,48 RUE COULMIER,Appartement,2.0,54.0,97380.0,1803.33
23/12/2024,TOULON,83200,Ouest Toulon,5001,RUE,DEJUSSIEU PONTCARRAL,5001 RUE DEJUSSIEU PONTCARRAL,Appartement,3.0,54.0,24000.0,444.44
30/12/2024,TOULON,83000,Centre / Littoral,17,RUE,DU CAP COLONNA,17 RUE DU CAP COLONNA,Appartement,3.0,73.0,271000.0,3712.33
23/12/2024,TOULON,83100,Est Toulon,325,RUE,DE NICE,325 RUE DE NICE,Appartement,4.0,68.0,116000.0,1705.88
19/09/2024,TOULON,83000,Centre / Littoral,696,CHE,DE LA BARRE,696 CHE DE LA BARRE,Appartement,4.0,80.0,480000.0,6000.0
20/12/2024,TOULON,83100,Est Toulon,34,ALL,DES FLAMBOYANTS,34 ALL DES FLAMBOYANTS,Appartement,3.0,51.0,236000.0,4627.45
19/12/2024,TOULON,83000,Centre / Littoral,183,AV,DES DARDANELLES,183 AV DES DARDANELLES,Appartement,3.0,55.0,77000.0,1400.0
24/10/2024,TOULON,83200,Ouest Toulon,33,AV,DU 15E CORPS,33 AV DU 15E CORPS,Appartement,4.0,90.0,126000.0,1400.0
10/10/2024,TOULON,83200,Ouest Toulon,38,RUE,ROUGET DE LISLE,38 RUE ROUGET DE LISLE,Appartement,3.0,51.0,68000.0,1333.33
21/10/2024,TOULON,83100,Est Toulon,44,AV,NOBEL,44 AV NOBEL,Appartement,3.0,56.0,101300.0,1808.93
10/01/2025,TOULON,83000,Centre / Littoral,119,RUE,JEAN JAURES,119 RUE JEAN JAURES,Appartement,1.0,20.0,60000.0,3000.0
07/01/2025,TOULON,83000,Centre / Littoral,33,RUE,NICOLAS LAUGIER,33 RUE NICOLAS LAUGIER,Appartement,2.0,42.0,110000.0,2619.05
02/01/2025,TOULON,83000,Centre / Littoral,3,RUE,VINCENT COURDOUAN,3 RUE VINCENT COURDOUAN,Appartement,3.0,67.0,88000.0,1313.43
03/01/2025,TOULON,83200,Ouest Toulon,28,AV,DU LAS,28 AV DU LAS,Appartement,4.0,75.0,133000.0,1773.33
02/01/2025,TOULON,83000,Centre / Littoral,1,RUE,VICTOR GENSOLLEN,1 RUE VICTOR GENSOLLEN,Appartement,1.0,41.0,137000.0,3341.46
03/01/2025,TOULON,83100,Est Toulon,149,RUE,DE TURENNE,149 RUE DE TURENNE,Appartement,1.0,20.0,65500.0,3275.0
08/01/2025,TOULON,83200,Ouest Toulon,1,CHE,DU PONT DE BOIS,1 CHE DU PONT DE BOIS,Appartement,4.0,66.0,110000.0,1666.67
10/01/2025,TOULON,83000,Centre / Littoral,7,RUE,D ANTRECHAUS,7 RUE D ANTRECHAUS,Appartement,1.0,23.0,88000.0,3826.09
02/01/2025,TOULON,83000,Centre / Littoral,72,RUE,JEAN JAURES,72 RUE JEAN JAURES,Appartement,2.0,30.0,73000.0,2433.33
10/01/2025,TOULON,83000,Centre / Littoral,2,RUE,NOTRE DAME,2 RUE NOTRE DAME,Appartement,1.0,26.0,70000.0,2692.31
07/01/2025,TOULON,83100,Est Toulon,4,RUE,GUYNEMER,4 RUE GUYNEMER,Maison,3.0,76.0,260000.0,3421.05
03/01/2025,TOULON,83200,Ouest Toulon,8,RUE,JEANNE D ARC,8 RUE JEANNE D ARC,Appartement,2.0,45.0,95000.0,2111.11
13/01/2025,TOULON,83000,Centre / Littoral,224,AV,DE LA REPUBLIQUE,224 AV DE LA REPUBLIQUE,Appartement,3.0,94.0,350000.0,3723.4
06/01/2025,TOULON,83100,Est Toulon,61,RUE,LOUIS BRES,61 RUE LOUIS BRES,Maison,3.0,68.0,265000.0,3897.06
10/01/2025,TOULON,83200,Ouest Toulon,129,RUE,MOREAU,129 RUE MOREAU,Appartement,4.0,66.0,128000.0,1939.39
13/01/2025,TOULON,83200,Ouest Toulon,76,RUE,D ISLY,76 RUE D ISLY,Appartement,3.0,70.0,135000.0,1928.57
09/01/2025,TOULON,83000,Centre / Littoral,70,CRS,LAFAYETTE,70 CRS LAFAYETTE,Appartement,3.0,65.0,164010.0,2523.23
17/01/2025,TOULON,83000,Centre / Littoral,771,AV,DE LA VICTOIRE DU 8 5 1945,771 AV DE LA VICTOIRE DU 8 5 1945,Appartement,4.0,89.0,240500.0,2702.25
03/01/2025,TOULON,83200,Ouest Toulon,563,CHE,DE FORGENTIER,563 CHE DE FORGENTIER,Appartement,4.0,85.0,253100.0,2977.65
09/01/2025,TOULON,83000,Centre / Littoral,32,RUE,PAUL LENDRIN,32 RUE PAUL LENDRIN,Appartement,3.0,53.0,137000.0,2584.91
08/01/2025,TOULON,83100,Est Toulon,1628,AV,JOSEPH GASQUET,1628 AV JOSEPH GASQUET,Appartement,2.0,43.0,94000.0,2186.05
07/01/2025,TOULON,83200,Ouest Toulon,267,CHE,DE L ORATOIRE,267 CHE DE L ORATOIRE,Appartement,2.0,69.0,140000.0,2028.99
06/01/2025,TOULON,83100,Est Toulon,77,RUE,CAPITAINE JOSEPH CASANOVA,77 RUE CAPITAINE JOSEPH CASANOVA,Appartement,3.0,58.0,107000.0,1844.83
02/01/2025,TOULON,83000,Centre / Littoral,10,RUE,DE LA FRATERNITE,10 RUE DE LA FRATERNITE,Appartement,3.0,90.0,200000.0,2222.22
06/01/2025,TOULON,83000,Centre / Littoral,4,PAS,MONTCALM,4 PAS MONTCALM,Appartement,4.0,125.0,405000.0,3240.0
03/01/2025,TOULON,83200,Ouest Toulon,1267,COR,MARIUS ESCARTEFIGUE,1267 COR MARIUS ESCARTEFIGUE,Appartement,3.0,75.0,240000.0,3200.0
